"ID","tenure","expense","degree","tightness","entropy","chgexpense","chgdegree","churn"
20,3596.8383013793,192.721193106592,75.2314889206992,8.14857488964919,3.388827729,-0.204918033,-0.137931034,0
21,3083.00176763656,222.909936369098,159.696099736597,13.4307562724995,3.293244148,-0.32479147,-0.024242424,0
22,3553.01905606286,300.1052393684,130.071346867555,13.3306213513565,3.85186935,-0.009164599,-0.051094891,0
23,3585.00858785208,187.577486853249,97.2632960381913,8.8229833096309,3.53112482,-0.127328217,-0.082568807,0
24,3593.94534909215,173.246827369827,130.512855292513,12.1417008256608,3.518631774,-0.126472252,0.015384615,0
25,2189.5331618485,106.686632794206,33.9257944007505,5.73096346190566,2.785653788,0.014653141,0,0
26,2038.81907116711,119.63347408487,44.6238462400202,5.42979581355051,3.329978586,0.788550725,0.02173913,0
27,2111.32980586522,136.388679724366,63.1029761571304,12.569718607648,2.610821882,0.084384615,0.188679245,0
28,2249.11450977142,306.996566249475,58.8925397501286,15.940757949218,3.05779371,0,-0.076923077,0
29,3556.42803960396,98.0755946849384,75.6058571181851,6.00221181872952,3.197892394,-0.048408025,-0.163043478,0
30,3565.27236113548,87.6793063373883,35.4883158940744,4.73443814355334,2.734205896,-0.019785847,0.25,0
31,3591.90468119983,208.288077709364,55.1896193532503,6.26056820355351,3.139995175,-0.025191183,-0.253333333,0
32,2136.46490246785,113.361786557451,58.331108777,10.3286938091113,2.974921226,0.025229358,-0.06557377,0
33,2101.58368125952,132.500775975373,57.5307806981499,5.82696397753277,3.544144882,0.116086092,-0.205479452,0
34,3481.03326276876,104.467042849323,32.5158005612689,17.4039744481842,1.885160307,-0.009038089,-0.3125,0
35,3558.25854564873,206.454085225285,97.4692366989351,12.7735632302196,3.106149793,0.004764173,-0.150442478,0
36,2139.94702894092,105.289727036057,46.1571391194523,5.32834515368058,3.105332661,-0.381895606,-0.333333333,0
37,2152.51358108906,313.14442076467,142.987974621358,11.6713715575515,3.933214094,0.091971968,-0.039735099,0
38,2153.09667427941,208.129873583136,141.291873518058,5.79076872913223,4.084873045,-0.006206897,0.365384615,0
39,2201.37641091248,169.45068134968,226.436236602516,4.26951755709521,4.727358536,0.353292484,0.424050633,0
40,2153.89363261129,173.30067096629,86.3322088224503,4.48862070714511,3.459697161,-0.10038883,-0.066666667,0
41,3480.83215341669,292.192520139977,67.4683867953457,5.35454957725393,3.740792038,-0.219739537,-0.19047619,0
42,3575.16414713046,178.372675172645,68.700767028049,7.42269376373304,3.382844612,0.260425532,0.075757576,0
43,2135.87731992939,215.532068271049,24.9116349896595,20.1321722315418,1.996450851,0.120173922,0.411764706,0
44,3559.75387403345,126.286502226767,35.3979756987224,8.99589017265803,2.674891508,0.053935983,0.25,0
45,3574.57839007869,69.5642835550049,0.508488244502428,-0.229597296266227,0.590201563,0.055137482,-0.4,0
46,3050.12403235407,304.329668841542,230.553962251522,7.90080261168716,4.296565648,-0.056112785,0.040909091,0
47,2154.19316589777,336.871313150039,35.8734540162251,22.722308726921,2.691966879,0.852946086,-0.076923077,0
48,3081.17256135835,106.650791646045,20.0707386721494,27.4384665572555,1.541075898,0,-0.214285714,0
49,2146.79199891306,191.134357058559,26.848466279891,4.86566135099195,1.311677,0,0.090909091,0
50,2226.95825841267,132.476687838781,30.6194968298073,3.97061882176939,2.544112376,0.164907407,0.071428571,0
51,2106.11083752673,147.896325513785,20.8583105075735,36.3865868462544,1.690437626,0.077153846,-0.19047619,0
52,3569.25070133651,268.301210586901,80.3214343310265,5.36769667729055,3.458248372,0.085159108,0.125,0
53,2074.55372082692,411.016980577425,162.609655546,8.62241893113641,3.852164288,-0.015433741,-0.201970443,0
54,3084.19631488675,128.629094335486,88.4184228159623,5.5764746481946,3.782440905,0.309189079,-0.137254902,0
55,2200.45405924909,275.457696997104,55.9878556415332,6.5901300011304,3.055075742,0.046847774,-0.051724138,0
56,3558.9844445971,192.716234823011,119.236367940933,7.18548796649233,3.779047961,-0.114901682,-0.286585366,0
57,3073.93334395378,216.676810484231,150.596704675694,6.91184007028239,3.94777585,0.061880131,0.055555556,0
58,3559.30978373024,148.813539365354,110.12034129942,6.24177458055783,3.544752976,0.341612764,0.317647059,0
59,3577.32430095783,261.985953506267,117.672374841703,12.9577178039812,3.146474919,-0.017334361,0.025862069,0
60,3578.68095237806,318.574528298601,70.6369355905672,13.2672973131336,2.590067738,0.081144689,0.059701493,0
61,3557.35129947763,259.496789409387,128.944902731391,7.80486380223445,3.786890523,0.007068327,0.049180328,0
62,2075.28007249811,234.962625775167,75.6338008489452,12.6184283010895,2.210572495,0.237335501,0.089552239,0
63,2114.3591288937,267.478242306701,93.0998207634551,6.80290829948797,3.264470797,0.102192478,-0.03125,0
64,2130.82661804704,461.738589411904,32.1379586136866,7.25111395163855,2.766012417,-0.55391868,0.375,0
65,2204.93110474211,217.456570414292,149.679359290637,3.31722972982817,3.805133655,-0.005449591,-0.013071895,0
66,3594.93273888792,375.344557901296,70.4371201812418,6.03624763615152,2.952727693,0.144518171,0.076923077,0
67,3582.31829587195,129.217624199243,37.2847090344677,1.93355848292707,3.116090621,0,-0.139534884,0
68,3581.05380315863,197.510143680305,129.586923394801,2.03104493687255,4.206391931,0.109368215,0.444444444,0
69,3563.89279736887,229.006392822342,131.325784815045,8.30772031515707,3.948354976,0.063235976,0.269230769,0
70,3556.42842417552,142.117966447571,145.14194961211,11.5219781191768,3.739446632,0.129243827,0.559139785,0
71,4131.08692081466,260.952559580732,72.4104398716117,4.94455440649258,3.199634444,-0.127772436,0.24137931,0
72,2707.91550023277,166.581052696347,205.915529253238,4.02927183873922,4.408514558,-0.231517961,-0.152892562,0
73,2733.58338779224,70.9702709430058,45.7395566824027,6.62003749192291,2.484393199,-0.298076923,0.128205128,0
74,2151.9599252699,85.3091538155019,12.7099837762368,6.03831743186292,2.073527843,-0.428922679,-0.638888889,0
75,2229.70227090569,337.065182522508,109.7928624224,2.96202354504439,4.195052006,0,0.180851064,0
76,2704.53533733562,119.9696313742,68.1543354287265,5.26899395744337,3.509310746,0.443333333,0.131147541,0
77,3575.81472494156,197.14358889885,113.636817955793,10.0545884444933,3.557273349,0.043125068,0.036363636,0
78,3562.94108659682,298.155251427144,260.621507967983,10.1406692847758,4.5690584,-0.001999334,0.035714286,0
79,2727.3906709431,129.635915291127,40.2063375979673,5.9201935438751,2.564770194,0.112487567,-0.183673469,0
80,3305.09155477749,279.088276910082,238.176305269331,7.72807674143095,4.335365563,0.005183371,0.012765957,0
81,3540.9355602313,187.706462397915,124.140044803084,8.63244430557461,3.566296667,-0.099573809,-0.03875969,0
82,2210.7005323355,100.674117183229,106.48707552473,2.62170343346215,3.129554963,0.006322445,0.07,0
83,3552.78335659554,138.248318897573,163.720948030107,4.49630827213008,4.535541631,0.047245927,-0.11827957,0
84,3560.48725184046,120.172475095895,97.8301303941213,5.54190790194925,3.418910162,-0.046273989,-0.360544218,0
85,3564.40864006006,409.7384181562,109.56728663244,6.84579736537502,3.699225153,0.025062657,0.144329897,0
86,4201.13934846507,321.177206124185,56.5919083516794,6.58952297203818,2.664538238,0.030399694,0.266666667,0
87,3568.8068253773,79.3275984228172,29.6218168562783,7.45102181262496,1.949685535,0.073770492,0.230769231,0
88,3572.84581308035,144.257888731903,129.461915899357,4.52512903505597,3.601997035,-0.01396648,0.075630252,0
89,2180.90259977407,111.992669185831,43.8522647451158,6.89680002890093,3.403914694,0.010416667,0,0
90,2152.55540947574,186.064329022609,4.29648730614879,3.28090501839362,0.786812345,-0.000519481,-0.444444444,0
91,3548.11636496613,230.14282928564,71.6248781705135,10.5793959692644,2.953271772,0.243552353,0.392156863,0
92,2714.03913802565,115.217527700126,45.2989669705795,7.65974317393751,2.632871881,0,0.073170732,0
93,3593.71413348579,216.293124685785,97.3255750260989,16.5807139876215,3.543693776,-0.017667199,-0.02,0
94,3575.88519449625,132.532276974621,40.6389549101985,8.0280104428135,2.781735501,0.012538462,-0.093023256,0
95,2216.86260548977,326.043882834169,160.362520239892,7.6362308684103,3.997640217,-0.026255264,-0.012345679,0
96,3589.03549889802,105.24019836744,37.4948060199918,3.03977021272466,2.989224433,-0.003171247,-0.274509804,0
97,3600.40463111108,152.739613058771,91.6739298909853,8.60184398220002,3.565046474,-0.038693834,0.205128205,0
98,3583.7546385344,108.154668089781,12.9708757810581,17.8909439636946,1.688300551,-0.021787461,-0.071428571,0
99,3575.80666459722,226.344080115681,71.6929764581699,14.6040469198309,3.295680182,-0.216351883,-0.098765432,0
100,3585.64411009518,98.6751030914743,30.9620223976837,5.8900859039417,3.02027957,0.013402062,-0.333333333,0
101,2694.84890669175,207.669811180028,156.254838771379,8.12859253243927,3.853369095,1.323893805,0.129496403,0
102,2180.30268916566,101.111527427277,81.1135079619816,5.31980066859925,3.459231088,-0.481885489,-0.068965517,0
103,2167.29482349783,215.945582298263,25.6388609427101,7.99670897804905,1.912151415,0.004483886,-0.25,0
104,2209.93775162213,138.949943527439,27.8536722640239,9.60101690495991,2.14759872,-0.014184397,0.421052632,0
105,3550.32463220145,139.679386425394,69.7969000084369,6.74507378864574,3.534502845,0.214477212,0.079365079,0
106,2273.59345179925,376.815946540178,195.878635216626,9.19225802176258,4.198833508,0.22431757,0.243589744,0
107,3540.73447104491,178.946933623098,174.072204093786,3.15803669048255,4.511076815,-0.013114754,0.286764706,0
108,3551.25826549969,268.574384039121,122.476670787502,6.85254141919866,3.76857164,0.092833333,-0.032520325,0
109,3570.99583312977,116.434084488449,110.951988613636,11.2011873532055,3.631714808,-0.076701896,0.047619048,0
110,3057.64954046473,296.636530919734,138.140147813447,7.80854949423063,4.134447582,0.134407767,0.428571429,0
111,3577.4696161821,99.1970477891879,30.8178849291084,5.95692128338783,2.820493334,0.140857891,-0.189189189,0
112,3572.427340492,278.0364622779,24.2347364716724,4.67495262196526,2.402829812,-0.233358019,-0.305555556,0
113,2066.10772539408,174.513016445301,87.455000973749,5.49989515892764,3.643774269,0.044309399,-0.044444444,0
114,2194.14243935727,196.717834680379,89.4374752343554,8.5672582795088,3.591613919,0,0.257142857,0
115,3545.53647529968,206.063599663793,83.7574771080615,5.24339595941436,3.654901602,0.026470588,-0.148514851,0
116,2688.09562882878,127.917077045681,104.466932960838,3.79518843067333,3.734192636,0,0.092783505,0
117,2165.14947012178,119.458252432474,40.4249109628238,7.9139224207036,2.424614811,0.065819209,-0.226415094,0
118,2729.22364033256,101.844017478608,75.944086595534,7.07403185597771,3.442371166,0,0.054794521,0
119,3565.79453544347,27.4553988229044,25.2849582166332,8.64969819745834,2.665158862,-0.025839793,-0.2,0
120,3569.21184190899,184.165967917233,38.53623320023,6.21406394921868,3.172995863,-0.248999745,-0.023809524,0
121,2221.02898899689,141.195270681037,52.8278839566326,3.16837220771168,3.391363547,0.641573034,-0.086206897,0
122,2120.61293001812,59.3739668700339,48.8462068633068,3.64889600684053,3.352517087,-0.155352113,1.086956522,0
123,3558.62953852428,87.8750227813597,115.600495480219,8.21789572595218,3.968661101,0,0.12745098,0
124,2195.99389038856,115.27139506964,121.886138988217,3.61219462261513,4.290460898,-0.180512673,0.382022472,0
125,2264.31408006838,85.31316645957,41.4500068517295,5.90773588517396,3.095641521,-0.507636159,-0.271186441,0
126,3569.46165412433,201.986846830485,110.947833668705,7.72809162310874,3.564323217,-0.043865661,-0.183098592,0
127,3550.3530067178,119.737809830897,114.022560855474,4.88707320519767,3.930984421,0.031721439,0.260869565,0
128,3579.10552000657,164.253538495679,133.330001599351,7.03201893387092,3.659729697,-0.075711759,0.303921569,0
129,3597.78202813707,150.035609836847,48.2086023365007,5.70296741255449,3.105118297,0,0.25,0
130,3559.4462332698,118.319349530956,51.1002535935981,7.40331439728,2.938722938,0.110441558,-0.075471698,1
131,3569.70049329624,290.67401857665,92.79643831387,11.7549504531534,3.687326491,0.308437962,-0.086538462,0
132,2191.71082843651,281.22790132922,83.3842915258078,12.4225738042021,3.402605999,-0.111405497,-0.275862069,0
133,3572.937494031,156.012110406114,94.1674516371576,6.40726487783743,3.670058771,0.010145847,0.148148148,0
134,3560.62214130216,102.609653821914,84.0029213523369,6.00779461536994,3.562786012,-0.236740968,0.257575758,0
135,2107.4647082524,69.2909666576169,10.554042870682,2.41474697296388,1.899434389,-0.008705821,-0.476190476,0
136,3048.47669545177,372.894071173443,158.141361631029,2.26130954304522,3.807444808,0,0.01948052,0
137,2077.90435667568,55.9473488409802,61.2015081390392,6.68620446711823,3.44442269,-0.554054054,0.153846154,0
138,2075.18471189217,494.487510008837,206.468896053551,2.32916985666367,4.436086502,0.124255513,0.119565217,0
139,2193.63217770194,217.149976534761,142.263457329139,11.3494492625694,4.008358908,0.101518309,0.213675214,0
140,3088.83816103741,105.495144630197,29.2637348839554,3.60842390089029,2.62723395,-0.079835247,-0.302325581,0
141,3564.43303173622,166.108403445969,25.1870996385867,16.7777041157815,1.881470548,-0.063158494,-0.161290323,0
142,2215.30620480544,203.642377593094,31.4549095538202,2.99275114539419,2.424049584,-0.084873497,-0.62195122,0
143,3564.81006544966,77.3835677707484,147.974918938501,4.04698336230766,4.227358649,-0.312101911,-0.109090909,0
144,3576.87418658895,147.72029539862,79.6707250966533,10.9762504298922,3.444301643,0.211991614,0.1,0
145,3560.97704390172,225.13330135336,191.417971308459,6.78429099999588,3.987532592,0.029472715,-0.020512821,0
146,2697.0856955177,92.3006096767203,91.0452599461282,4.16765830677411,3.578954848,0.008553655,-0.010989011,0
147,2132.65665749691,171.85474191858,34.7531549042685,7.37279407407097,2.494830402,-0.167672639,0.454545455,0
148,3069.79366981333,85.7647489871876,85.2853013184387,5.01622111743274,3.890332016,-0.578291179,-0.243478261,0
149,2928.55612841536,249.739815617091,174.105651749425,8.48942944642132,4.152111632,-0.177917068,-0.094240838,0
150,2286.82979139143,71.832829118863,34.7568091029829,9.33355290809935,3.063536014,-0.463343109,0.52173913,0
151,3571.15637943122,182.273279428998,146.07011018765,10.6909716356115,4.164533626,0.049681002,0.177419355,0
152,3570.54034438332,98.9507797203559,83.9816093945161,7.13058924216277,3.745188332,-0.245866793,0.012345679,0
153,3571.11660442708,289.950474511899,217.860540981532,8.32240733693979,4.463518721,-0.024811466,-0.047826087,0
154,3081.1050109823,85.056295874499,110.805818590972,6.73300183155458,3.519992925,-0.005417358,-0.034482759,0
155,2307.05131405212,75.258243279596,47.2443420590122,11.9693406248289,3.00475718,1.082458387,0.483870968,0
156,3575.407493539,189.658470426606,74.0553591262341,3.07613819259277,3.696668576,-0.038164798,-0.208791209,0
157,3569.14322433653,93.0289772814634,13.6787941575767,4.46890791535349,2.318824919,-0.09647651,-0.133333333,0
158,3556.40571831443,328.720937788351,153.13087870923,9.53220425127395,3.687620457,0.414601387,0.212598425,0
159,3558.83478996046,99.1989977559862,42.847648663157,7.04812393259255,2.768506566,-0.009606814,-0.203703704,0
160,4459.94968029964,359.511328766985,100.071493190568,3.86232425738269,3.547839605,0.016405095,0.204819277,0
161,2145.84475402299,109.816377766667,85.8340758640717,6.44470712666163,3.822065273,0.079230769,0.911111111,0
162,3830.22863036831,436.72926882008,162.119441723846,7.52981933503072,4.197253545,0.036649719,0.046052632,0
163,2175.28613315911,94.1249954253814,35.6794177756829,4.97216203335934,2.129377338,0.001585728,0.333333333,0
164,3554.27493876924,94.387198066577,64.3514076825741,5.42024018939234,3.150885542,-0.031702345,-0.085714286,0
165,4450.9407655714,161.307719424586,43.9820033780808,4.79599269083021,2.903538335,0.023198866,1.529411765,0
166,2105.80611156287,88.8404295250964,45.7438751567104,8.42513668278056,3.168952681,0.006451613,-0.021276596,0
167,1999.4619978098,103.899924979523,21.4753503480476,9.76430421286023,1.575506527,-0.112903226,0,0
168,3588.10689701242,107.068878994842,133.044124080427,5.72053409418219,4.047539005,-0.411246128,-0.141935484,0
169,3565.47690812709,256.85066997889,84.2750349311134,11.3471752062595,3.077175926,-0.05379724,-0.211538462,0
170,2094.13689982397,119.484956697664,93.2490300395053,10.3028522562991,3.735728397,0.196409603,0.15,0
171,3572.49609923179,138.795792208678,191.574605377526,3.46416174269874,4.336639521,0.159370669,0.168674699,0
172,2312.60188657839,122.992217569573,160.070729274571,4.28736364569651,4.209693251,0.068324125,0.052631579,0
173,3564.36480810402,465.46124198102,104.560672915354,18.3951944656118,3.461358015,0.421515832,0.019417476,0
174,3566.42427175489,292.671198502914,63.9838650511256,26.067579029698,1.196512374,0.482397004,-0.098591549,0
175,2722.29396188473,134.093294973916,64.4927129433448,9.50659771453435,3.236408605,-0.119371256,-0.097222222,0
176,2700.14181811612,436.280125727783,135.568845144756,4.28428921603686,3.718068434,0.364377888,0.203539823,0
177,3569.33444070035,108.959491250904,54.8710090605746,3.55609478327235,3.479392332,-0.000874126,0.341463415,0
178,4461.03088630355,92.4863698620424,24.6074482495378,4.32747422410116,2.796693495,0.000927751,0.037037037,0
179,4467.23526912403,197.450387753066,89.5428731754432,3.72832847865544,4.038271717,0,0.328358209,0
180,2286.80943922946,233.825553089404,144.248677628762,10.5583836424097,4.093417558,0.073238139,0.058823529,0
181,2693.12975984599,163.234193036821,77.4090702242827,9.24743926887139,3.792988881,-0.071863649,-0.172043011,0
182,2136.94038943026,125.450173126681,50.7909826378364,7.44809458476156,3.299008496,-0.251418002,-0.287671233,0
183,2215.18000795766,359.046129646566,67.983960125432,17.3239729141532,3.165077457,0,-0.028571429,0
184,3496.18682121,269.986589337035,180.23572571484,6.20682873205307,4.562501287,0.816971157,-0.150234742,1
185,3565.16252723476,147.279190719172,39.9726240537089,5.04819669318105,2.900913991,0.031104544,0.147058824,0
186,3573.79091397319,74.4507572501906,55.1073094421195,6.59787268600137,3.009645396,0.086169442,-0.01754386,0
187,2740.24584890141,97.4279921339548,88.080920013736,8.0906576281839,3.451794096,0.319451697,0.442622951,0
188,2731.6836595308,253.934683795559,78.5786791646083,8.49044489707828,3.368702629,0.008634538,0.290322581,0
189,2043.51595858916,88.731576904241,61.1117253404284,9.8584948160093,2.997730106,0.00505618,-0.074626866,0
190,2176.74397370865,245.985389299897,188.714828313957,9.51027559071069,4.111764775,0.000984252,0.166666667,0
191,2679.7649944337,182.297237338899,90.9866543248104,6.28539060262455,3.523741153,0.002095338,0,0
192,2132.17309567373,243.553888577361,150.38281520533,4.90821296315374,4.477551581,0.087931035,-0.006622517,0
193,2693.04866063704,219.550827762669,182.570716975624,9.7532740948711,3.930604444,0.163471344,-0.016042781,1
194,4291.96584562235,227.349658253825,83.4530943799597,11.6477324038727,3.661262674,-0.179550479,-0.4875,0
195,3585.69664907753,105.922717593616,52.2209032951511,5.81348158525287,3.042186563,-0.011061947,0.255813954,0
196,2098.98498918336,151.426634756786,78.1212186144322,12.2985062765008,3.405200801,-0.016273617,0.069444444,0
197,3573.74487267201,495.500234990178,276.40639459169,5.62265917631954,4.738523526,-0.262333467,0.1625,0
198,2734.8015016677,100.216885616398,59.803865335627,8.9810900049953,2.918823693,-0.044741697,0.166666667,0
199,2710.62992174643,99.9360404785329,49.7054404947479,7.21057757312245,3.350624248,0.011350968,-0.087719298,0
200,3357.08329271871,325.393895163681,73.4260537392071,27.3659002527122,2.582154293,0.032036395,0.44,0
201,3578.38236631668,72.2438824386769,30.9340779485195,8.97201327401942,2.567950287,0.687250528,-0.482758621,0
202,3580.65173660331,117.727919877266,28.55062009224,9.20579383167139,2.666136461,-0.008753445,0,0
203,3577.74174301259,146.370609767054,100.812941068463,9.21856287854496,3.550252681,-0.549893294,0.271604938,0
204,2123.95801812747,149.0601827511,73.9805184483516,8.10551754477637,3.476906019,0.211060582,0.213114754,0
205,3373.41856554501,193.400606928992,113.777974007029,13.6674961822039,3.593754568,0.204863404,-0.082644628,0
206,3525.18002612915,144.869107550514,81.2186362543057,5.06307731402596,3.57960011,0.036984353,0.208955224,0
207,2419.49593736572,140.432618393089,33.4149602423816,3.15914015740236,2.62327783,0.02567965,0.178571429,0
208,3555.48039096022,278.318114562079,34.4361409691921,11.1209358445003,1.392199283,-0.127265563,-0.128205128,0
209,2174.57272935003,169.013184157669,97.5227058279259,7.06544288002698,3.568061927,0.145099645,-0.048076923,0
210,4453.65151127381,418.861070989428,147.009179911614,6.89698361413622,3.94274587,0.046210115,0.049295775,0
211,716.195469364678,331.413894966379,64.7738316184801,14.8264099642015,2.311033353,-0.02274768,-0.247058824,0
212,3546.44297702035,86.9303201284787,42.9479342573283,3.70398287386779,3.171007708,0,-0.176470588,0
213,3494.07957508851,102.509061224856,55.3212699513869,4.13974003910978,3.354287639,0.032591725,-0.083333333,0
214,3502.77012893425,110.009790430559,23.7598655059239,6.79393409757382,2.412038838,0.029908257,-0.297297297,0
215,3558.41726049114,127.525174042676,44.7545725902246,7.22928411207006,3.091895651,-0.16691013,-0.134615385,0
216,2022.26804307946,98.9546348529689,47.7207393274378,9.64504269408515,3.148563327,0.478060046,0.516129032,0
217,4447.7264168521,95.4386080837326,36.4413603545111,4.60138599503626,2.969207839,0,0,0
218,2742.74169558961,134.461271206072,103.774006590904,4.82967037921949,3.559151525,0.170447413,0.373333333,0
219,2736.69543776297,151.299747431242,53.663172835478,7.59614848719245,2.802484571,0.058905059,-0.086206897,0
220,2729.56270873553,156.239436880222,68.1389742015697,7.30869723263505,3.537994793,0.062736758,0.218181818,0
221,2697.4285823237,397.701071826546,188.711187393846,4.31103473534064,4.435312298,-0.032379222,0.118343195,0
222,2717.8900398135,144.619199263259,44.6031821276223,25.2110523464553,2.590072486,0.00970255,-0.348484848,0
223,2726.76797737052,244.508119866751,19.5314686322544,6.73230914155164,2.355668197,0.077107888,-0.1,0
224,3551.46520360743,242.376486306709,114.533923432769,5.52450936399021,4.20595679,-0.025261961,0.230769231,0
225,2066.14849159332,136.162206495592,67.2910358945597,15.6588152663418,3.45839969,0.320058997,0.046153846,0
226,3574.49716050211,131.088539598513,142.340489024647,2.73422668337861,4.224650366,-0.20952651,-0.394957983,0
227,3503.62207962429,107.122489062309,42.7533748229896,4.95950881667698,3.028276211,-0.02372549,0.024390244,0
228,2671.876378623,148.144765453779,88.2190431553592,4.15997325592634,3.222339491,-0.403852302,-0.395833333,0
229,3562.37547290243,132.026180221059,76.6494539506301,14.7040317579153,3.1316047,-0.210772105,0.117647059,0
230,2302.25612557588,88.7336968362227,82.25807362893,6.12585420552282,3.437680862,0.035010941,0.121621622,0
231,2131.21744268774,198.038051345406,194.53247993295,6.5418765903864,4.163786658,-0.267853865,0.272727273,0
232,4464.36316212704,117.831074620998,132.992335956324,5.32016590509193,4.056002055,-0.412454445,-0.210843373,0
233,3061.87035217876,104.961791997129,21.2390005157706,15.6814798464422,1.446566778,-0.001539576,-0.307692308,0
234,3064.51662187844,457.03161380901,169.73602246258,3.58991642961028,4.346122983,0.00727104,-0.229357798,0
235,2701.38241264155,164.664012689156,108.602565730959,2.90487276415256,3.892639209,-0.003934234,0,0
236,3570.3597940033,138.442412425916,99.1742081732765,8.65886859331834,3.301656764,-0.097618592,-0.3,0
237,2141.1559096499,82.7522982786784,58.9266265648005,6.71768104398963,2.469784631,-0.060848323,0.204081633,0
238,4453.97850735334,183.40062410149,35.9061608076859,7.25119351315856,2.047529898,0.194507564,-0.244897959,0
239,3566.24379554464,238.418213764708,39.5762683938931,13.0552764172681,2.04742153,0.567507182,0.171428571,0
240,2654.19387829598,83.7304778734874,123.865674955811,4.43156044319851,3.799074267,-0.445715369,0.155963303,0
241,2714.28929325641,206.722122287766,149.908074336002,7.74316331182574,4.22967907,0.24760479,0.301724138,0
242,3561.02676704218,188.373162000792,208.290938492607,7.04328067283708,4.383795569,-0.002335952,-0.090909091,0
243,3515.35900443473,153.091377293109,114.912955930603,3.44899795548846,3.654731302,0.008067227,0.208333333,0
244,2727.64682598769,194.644635193482,108.241721781176,7.45791046133231,3.708783459,0.021626923,0.255813954,0
245,4452.37644766471,235.967669438479,239.344388019142,5.59947275449667,3.913788947,0,-0.059055118,0
246,4438.19158790608,193.982803753382,195.075763616623,5.00911973732104,4.379868064,-0.049870007,-0.02970297,0
247,4455.54049728391,160.301184854411,52.7689485530224,4.33901610893913,3.166566062,-0.006453716,-0.120689655,0
248,3558.34878025935,205.164270259978,30.4519088293574,9.13222969474864,2.821357068,0,-0.057142857,0
249,2027.65717522086,99.3931535686628,64.3683821083705,24.1993109644942,2.18410517,0.09319477,0.684210526,0
250,3517.98155302459,83.2222835607683,22.3649526335893,3.18995890287374,2.714862949,0.084062583,0.090909091,0
251,2281.539036527,124.283232013931,30.1908112298345,6.67966835584603,2.427164915,0.003621513,-0.30952381,0
252,4447.42131209339,156.19210996626,142.712413800634,5.0480465506299,4.151203624,-0.082055301,-0.065359477,0
253,4470.04823098718,137.186859593713,39.0000903824646,6.5406726150058,2.944728556,0.978700906,0.782608696,0
254,3520.09633617978,86.4402927306229,19.4008328357465,6.04255439710618,1.687574296,-0.105268682,-0.136363636,0
255,2669.38527084811,436.297440474029,69.8810540532986,8.60189856495619,3.316429053,-0.031917235,0.756097561,0
256,4455.07199325931,292.379505573984,275.669621341216,2.94153805991687,5.007938353,-0.171257902,-0.086666667,0
257,3533.0856313976,95.0680258966724,70.2073753316853,4.60565985563548,3.512620309,0.040930339,0.263157895,1
258,2715.74314319398,214.197832140564,107.659102319854,4.87800297843797,3.812957771,0.006544746,0.255813954,0
259,3525.23847064413,186.661892343643,76.7631126817988,3.80641115547032,3.339433751,0,0.012987013,0
260,3564.05381646241,89.1341807300398,62.5866746638605,4.40384689250783,3.556915057,-0.039823009,0.20754717,0
261,4456.97249367228,309.596285654419,3.83586430190764,0.944508447634742,0,0,-0.6,0
262,2688.52850790341,97.0678602612287,52.8874688685939,3.76564677460694,2.975830658,-0.180147059,0.152173913,1
